,carat,cut,color,clarity,depth,table,price,x,y,z
9161,1.06,Ideal,G,SI2,62.2,55.0,4541,6.56,6.53,4.07
9162,1.02,Ideal,F,SI2,60.7,56.0,4541,6.53,6.5,3.95
9163,1.02,Premium,F,SI2,61.5,58.0,4541,6.49,6.42,3.97
9164,1.02,Premium,F,SI2,62.5,60.0,4541,6.43,6.36,4.0
9165,1.02,Premium,F,SI2,61.1,59.0,4541,6.45,6.41,3.93
9166,0.98,Very Good,G,SI2,62.2,57.0,4542,6.33,6.37,3.95
9167,1.27,Good,J,SI2,66.0,59.0,4542,6.71,6.75,4.44
9168,0.9,Very Good,G,VS2,62.7,59.0,4543,6.09,6.16,3.84
9169,0.91,Good,G,VVS2,64.1,58.0,4543,6.06,6.1,3.9
9170,1.0,Very Good,D,SI2,59.5,62.0,4543,6.49,6.52,3.87
9171,1.0,Good,D,SI2,62.2,61.0,4543,6.3,6.36,3.94
9172,1.0,Good,G,SI1,63.3,60.0,4543,6.24,6.33,3.98
9173,1.0,Very Good,D,SI2,59.4,60.0,4543,6.48,6.56,3.87
9174,1.0,Very Good,D,SI2,61.6,58.0,4543,6.37,6.45,3.95
9175,1.0,Very Good,D,SI2,58.3,61.0,4543,6.54,6.59,3.83
9176,1.04,Premium,D,SI2,61.9,58.0,4543,6.54,6.49,4.03
9177,1.04,Ideal,I,SI1,62.6,56.0,4543,6.55,6.48,4.08
9178,1.25,Premium,D,SI2,59.8,55.0,4543,7.07,7.01,4.21
9179,1.04,Ideal,H,SI2,61.7,57.0,4543,6.54,6.49,4.02
9180,1.08,Very Good,G,SI2,62.9,59.0,4544,6.53,6.57,4.12
9181,1.08,Ideal,G,SI2,61.9,57.0,4544,6.55,6.57,4.06
9182,1.08,Ideal,G,SI2,62.2,56.0,4544,6.56,6.59,4.09
9183,1.1,Very Good,J,VS1,60.9,59.0,4545,6.65,6.74,4.08
9184,1.03,Very Good,D,SI2,60.9,57.0,4545,6.53,6.55,3.98
9185,0.9,Very Good,F,SI1,,55.0,4545,,,3.89
9186,1.01,Good,E,SI1,63.5,58.0,4546,6.28,6.35,4.01
9187,0.93,Ideal,G,SI1,62.0,56.0,4546,6.22,6.26,3.87
9188,1.04,Ideal,F,SI2,62.6,57.0,4547,6.45,6.48,4.05
9189,1.04,Ideal,F,SI2,61.8,56.0,4547,6.49,6.53,4.02
9190,0.73,Ideal,D,VVS2,62.0,53.6,4547,5.76,5.8,3.59
9191,0.9,Good,G,VS2,60.4,61.0,4547,6.23,6.32,3.79
9192,1.06,Ideal,H,SI2,61.7,60.0,4547,6.53,6.51,4.02
9193,1.02,Ideal,E,SI2,61.6,56.0,4547,6.55,6.48,3.99
9194,1.31,Premium,H,SI2,,59.0,4548,7.03,6.98,4.32
9195,1.31,Premium,H,SI2,61.7,59.0,4548,7.03,6.98,4.32
9196,1.2,Good,J,VS2,,58.0,4548,6.68,6.61,4.23
9197,0.94,Premium,H,VS2,60.1,59.0,4548,6.35,6.32,3.81
9198,0.95,Ideal,G,VS2,61.6,56.0,4549,6.34,6.3,3.89
9199,1.01,Good,F,SI1,63.5,57.0,4549,6.29,6.33,4.01
9200,1.01,Very Good,F,SI1,,57.0,4549,6.36,6.4,4.02
9201,1.04,Ideal,J,VS2,61.3,54.0,4550,6.53,6.55,4.01
9202,0.91,Fair,E,VS2,,66.0,4550,6.11,6.09,3.77
9203,1.05,Good,I,VS2,64.3,55.0,4550,6.46,6.42,4.14
9204,1.0,Ideal,G,SI2,62.0,53.0,4551,6.42,6.45,3.99
9205,1.26,Fair,I,SI2,64.8,57.0,4551,6.73,6.69,4.35
9206,1.07,Very Good,F,SI2,59.4,60.0,4552,6.68,6.75,3.99
9207,1.02,Very Good,H,SI1,63.7,55.0,4552,6.31,6.38,4.04
9208,1.27,Good,H,SI2,63.6,58.0,4552,6.82,6.74,4.31
9209,1.02,Premium,G,SI2,62.5,58.0,4552,6.43,6.4,4.01
9210,1.28,Premium,J,SI2,62.3,58.0,4553,6.89,6.94,4.31
9211,0.87,Ideal,G,VS2,,55.0,4553,6.15,6.17,3.78
9212,1.18,Fair,I,VS2,62.0,66.0,4553,6.75,6.63,4.16
9213,1.07,Fair,F,SI1,60.6,66.0,4554,6.65,6.46,3.97
9214,1.18,Premium,I,SI2,61.7,58.0,4555,6.75,6.79,4.18
9215,0.91,Very Good,D,SI1,62.8,59.0,4556,6.17,6.21,3.89
9216,1.01,Ideal,G,SI2,59.3,60.0,4556,6.54,6.58,3.89
9217,1.13,Ideal,H,SI2,62.0,57.0,4556,6.74,6.64,4.15
9218,1.13,Ideal,H,SI1,61.3,57.0,4556,6.72,6.7,4.11
9219,1.04,Ideal,H,SI2,61.7,55.0,4557,6.49,6.53,4.02
9220,1.03,Ideal,G,SI2,62.8,54.0,4557,6.51,6.46,4.07
9221,1.05,Premium,F,SI2,62.6,59.0,4557,6.47,6.43,4.04
9222,1.03,Premium,G,SI2,60.6,60.0,4557,6.53,6.5,3.95
9223,1.1,Premium,H,SI2,62.6,57.0,4558,6.6,6.56,4.12
9224,1.19,Premium,I,SI2,61.6,56.0,4558,6.87,6.83,4.22
9225,1.02,Ideal,H,SI1,61.8,57.0,4558,6.48,6.41,3.98
9226,1.02,Good,H,SI1,63.9,55.0,4558,6.4,6.37,4.08
9227,1.02,Premium,H,SI1,60.3,59.0,4558,6.5,6.44,3.9
9228,1.02,Premium,H,SI1,61.9,61.0,4558,6.42,6.34,3.95
9229,1.05,Premium,H,SI1,62.5,57.0,4558,6.52,6.45,4.05
9230,1.1,Premium,H,SI2,60.9,57.0,4558,6.67,6.62,4.05
9231,1.02,Good,D,SI1,64.3,54.0,4558,6.32,6.27,4.05
9232,1.19,Very Good,H,SI2,63.4,58.0,4558,6.79,6.76,4.29
9233,1.14,Ideal,G,SI2,63.0,57.0,4558,6.7,6.64,4.2
9234,1.01,Good,H,SI1,63.3,58.0,4559,6.37,6.4,4.04
9235,1.01,Very Good,H,SI1,63.0,60.0,4559,6.33,6.36,4.0
9236,1.01,Premium,H,SI1,59.8,60.0,4559,6.48,6.52,3.89
9237,1.01,Very Good,H,SI1,62.8,58.0,4559,6.36,6.38,4.0
9238,1.01,Good,H,SI1,63.4,58.0,4559,6.34,6.38,4.03
9239,1.01,Premium,H,SI1,61.2,58.0,4559,6.43,6.47,3.95
9240,1.01,Good,H,SI1,60.3,64.0,4559,6.5,6.53,3.93
9241,1.01,Ideal,H,SI1,62.4,53.0,4559,6.42,6.47,4.02
9242,1.21,Good,J,SI2,60.4,56.0,4559,6.84,6.93,4.16
9243,1.01,Premium,H,VS2,61.9,62.0,4559,6.45,6.37,3.97
9244,1.01,Ideal,F,SI1,63.0,57.0,4559,6.39,6.34,4.01
9245,1.01,Very Good,H,VS2,63.3,57.0,4559,6.32,6.27,3.99
9246,1.01,Premium,H,VS2,62.9,60.0,4559,6.33,6.22,3.95
9247,1.35,Ideal,G,I1,62.5,57.0,4560,7.01,7.04,4.39
9248,1.07,Premium,F,SI2,61.8,59.0,4560,6.53,6.57,4.05
9249,0.96,Very Good,F,SI1,60.6,62.0,4560,6.35,6.39,3.86
9250,0.9,Very Good,E,SI1,63.2,58.0,4560,6.12,6.1,3.86
9251,1.01,Ideal,G,SI2,61.6,54.0,4560,6.4,6.45,3.96
9252,1.05,Good,D,SI2,60.0,63.0,4560,6.59,6.64,3.97
9253,1.03,Premium,D,SI2,61.8,60.0,4560,6.45,6.42,3.98
9254,1.16,Ideal,I,SI2,62.6,56.0,4560,6.73,6.68,4.2
9255,0.97,Premium,F,SI1,62.7,59.0,4561,6.28,6.31,3.95
9256,0.9,Ideal,G,VS2,,57.0,4561,6.19,6.22,3.85
9257,1.1,Very Good,H,SI2,59.8,60.0,4561,6.7,6.77,4.03
9258,0.91,Very Good,D,SI1,60.8,60.0,4561,6.24,6.21,3.79
9259,1.05,Ideal,G,SI2,62.3,56.0,4561,6.52,6.58,4.08
9260,0.92,Ideal,D,SI1,62.2,56.0,4561,6.23,6.27,3.89
9261,1.01,Very Good,E,SI2,63.2,59.0,4561,6.38,6.34,4.02
9262,1.01,Fair,F,SI1,65.9,60.0,4561,6.25,6.17,4.09
9263,0.92,Premium,E,SI1,62.2,58.0,4562,6.18,6.23,3.86
9264,0.92,Premium,E,SI1,59.8,59.0,4562,6.33,6.37,3.8
9265,0.92,Very Good,E,SI1,62.1,58.0,4562,6.15,6.22,3.84
9266,0.9,Premium,E,VS2,63.0,57.0,4562,6.15,6.07,3.85
9267,0.9,Premium,E,VS2,60.6,53.0,4562,6.3,6.27,3.81
9268,1.22,Premium,I,VS2,61.6,59.0,4562,6.86,6.81,4.21
9269,1.01,Very Good,E,SI1,,57.0,4563,,,3.95
9270,1.06,Ideal,H,SI2,60.9,56.0,4563,6.58,6.63,4.02
9271,1.01,Good,E,SI1,64.5,56.0,4563,6.24,6.29,4.04
9272,1.07,Ideal,E,SI2,61.6,55.0,4564,6.62,6.59,4.07
9273,1.04,Very Good,H,SI1,62.8,57.0,4564,6.44,6.48,4.06
9274,1.01,Very Good,D,SI2,59.7,58.0,4564,6.55,6.61,3.93
9275,1.01,Very Good,D,SI2,61.4,60.0,4564,6.33,6.38,3.9
9276,1.08,Ideal,H,SI2,61.2,57.4,4564,6.57,6.63,4.04
9277,1.0,Ideal,H,SI1,61.4,57.0,4564,6.37,6.34,3.9
9278,0.9,Very Good,G,VVS2,63.0,58.0,4565,6.07,6.15,3.85
9279,1.09,Ideal,J,SI1,61.4,55.0,4565,6.61,6.67,4.08
9280,1.04,Fair,E,SI2,67.5,56.0,4566,6.28,6.22,4.22
9281,1.01,Very Good,E,SI2,60.9,58.0,4566,6.45,6.49,3.94
9282,1.04,Ideal,G,SI2,60.4,58.0,4566,6.56,6.62,3.98
9283,1.01,Good,E,SI2,60.2,60.0,4566,6.37,6.42,3.85
9284,0.91,Good,H,VS1,57.8,61.0,4566,6.4,6.36,3.69
9285,1.04,Premium,E,SI2,59.2,58.0,4566,6.7,6.64,3.95
9286,0.92,Ideal,H,VS2,62.2,55.0,4568,6.21,6.27,3.88
9287,1.06,Ideal,F,SI2,60.7,57.0,4568,6.57,6.61,4.0
9288,1.0,Good,H,SI1,61.5,64.0,4568,6.38,6.41,3.93
9289,1.0,Good,H,VS2,62.7,54.0,4569,6.26,6.31,3.94
9290,1.12,Premium,F,SI2,60.5,59.0,4570,6.73,6.79,4.09
9291,0.79,Very Good,E,VVS1,62.8,60.0,4570,5.8,5.89,3.67
9292,1.06,Very Good,E,SI2,61.7,62.0,4570,6.5,6.54,4.02
9293,1.45,Fair,J,SI2,58.6,68.0,4570,7.45,7.33,4.34
9294,0.91,Premium,G,VS1,62.5,61.0,4570,6.17,6.05,3.82
9295,1.02,Premium,F,SI2,62.5,57.0,4570,6.47,6.43,4.03
9296,1.06,Premium,G,SI2,61.5,58.0,4571,6.6,6.54,4.04
9297,1.06,Premium,G,SI2,61.9,60.0,4571,6.53,6.52,4.04
9298,1.12,Premium,H,SI1,62.0,56.0,4572,6.69,6.59,4.13
9299,1.15,Ideal,H,SI2,62.6,55.0,4572,6.74,6.65,4.19
9300,1.0,Good,E,SI1,63.9,57.0,4573,6.31,6.34,4.04
9301,1.32,Good,J,SI1,63.5,57.0,4573,6.95,6.98,4.42
9302,1.03,Very Good,H,SI1,63.5,53.0,4573,6.43,6.46,4.09
9303,1.07,Premium,F,SI2,62.4,57.0,4573,6.58,6.53,4.09
9304,1.0,Very Good,H,SI1,62.4,58.0,4574,6.37,6.42,3.99
9305,1.01,Good,H,SI1,62.9,55.0,4574,6.35,6.41,4.01
9306,1.21,Premium,J,SI1,59.7,60.0,4574,6.93,6.9,4.13
9307,0.94,Ideal,D,SI1,62.3,57.0,4575,6.24,6.29,3.9
9308,1.01,Very Good,E,SI2,62.2,58.0,4575,6.36,6.43,3.98
9309,1.0,Very Good,E,SI2,60.6,60.0,4576,6.33,6.4,3.86
9310,1.12,Very Good,H,SI1,63.1,56.0,4576,6.62,6.59,4.17
9311,1.02,Ideal,F,SI2,61.4,56.0,4578,6.47,6.5,3.98
9312,1.06,Ideal,G,SI2,61.0,57.0,4578,6.56,6.61,4.02
9313,1.11,Ideal,H,SI2,62.7,57.0,4578,6.59,6.66,4.14
9314,1.11,Ideal,H,SI2,62.0,54.0,4578,6.61,6.64,4.11
9315,1.11,Ideal,H,SI2,61.3,55.0,4578,6.65,6.73,4.1
9316,1.11,Premium,H,SI2,61.6,60.0,4578,6.6,6.67,4.09
9317,1.09,Premium,H,SI2,61.7,60.0,4578,6.59,6.57,4.06
9318,1.09,Premium,H,SI2,62.1,55.0,4578,6.63,6.58,4.1
9319,1.01,Premium,H,SI1,60.5,58.0,4578,6.47,6.39,3.89
9320,0.9,Very Good,D,SI1,62.5,59.0,4579,6.11,6.15,3.83
9321,0.9,Ideal,D,SI1,62.5,57.0,4579,6.12,6.2,3.85
9322,1.18,Premium,I,SI2,60.8,58.0,4579,6.84,6.78,4.14
9323,1.03,Premium,F,SI1,60.9,60.0,4579,6.52,6.45,3.95
9324,0.9,Premium,G,VS1,62.7,58.0,4579,6.15,6.06,3.83
9325,1.0,Premium,E,SI2,62.7,58.0,4579,6.41,6.34,4.0
9326,1.0,Very Good,E,SI2,63.3,58.0,4579,6.35,6.32,4.01
9327,1.27,Premium,J,VS2,62.2,58.0,4580,6.88,6.84,4.27
9328,0.9,Very Good,E,VS2,59.1,62.0,4580,6.24,6.28,3.7
9329,0.9,Good,F,VS1,,57.0,4580,6.06,6.09,3.86
9330,0.9,Very Good,E,VS2,62.2,59.0,4580,6.13,6.18,3.83
9331,0.9,Good,E,VS2,63.1,58.0,4580,6.11,6.15,3.87
9332,0.9,Very Good,E,VS2,62.9,57.0,4580,6.16,6.18,3.88
9333,1.2,Very Good,J,SI2,61.8,60.0,4580,6.76,6.83,4.2
9334,1.03,Very Good,D,SI2,63.7,56.0,4580,6.32,6.39,4.05
9335,1.0,Ideal,H,SI2,62.0,55.0,4580,6.39,6.43,3.98
9336,0.94,Premium,E,SI1,,58.0,4580,6.27,6.24,3.88
9337,0.94,Premium,E,SI1,,58.0,4580,6.44,6.37,3.84
9338,0.94,Premium,E,SI1,62.4,56.0,4580,6.27,6.24,3.9
9339,1.11,Premium,E,SI2,62.5,58.0,4581,6.61,6.63,4.14
9340,1.01,Very Good,E,SI2,63.3,58.0,4581,6.37,6.3,4.01
9341,1.0,Good,I,VS1,63.9,56.0,4581,6.37,6.18,4.01
9342,1.03,Ideal,G,SI2,61.8,55.0,4582,6.46,6.51,4.01
9343,1.03,Good,J,VS1,60.1,62.4,4582,6.43,6.49,3.88
9344,1.24,Very Good,J,SI2,62.2,58.0,4583,6.82,6.94,4.28
9345,1.02,Premium,D,SI2,59.3,60.0,4583,6.56,6.52,3.88
9346,1.02,Very Good,D,SI2,58.6,63.0,4583,6.56,6.54,3.84
9347,1.09,Very Good,I,SI2,,57.0,4584,6.56,6.58,4.11
9348,1.11,Very Good,H,SI2,59.0,59.0,4584,6.79,6.82,4.02
9349,0.9,Ideal,H,VS2,59.9,57.0,4584,6.27,6.31,3.77
9350,1.13,Ideal,H,SI2,62.5,57.0,4584,6.67,6.71,4.18
9351,1.01,Ideal,I,SI1,62.4,56.0,4584,6.36,6.4,3.98
9352,1.07,Premium,G,SI2,62.1,59.0,4584,6.54,6.48,4.04
9353,1.03,Ideal,H,SI1,59.7,55.0,4585,6.6,6.64,3.95
9354,1.02,Ideal,E,SI2,62.7,57.0,4585,6.35,6.44,4.01
9355,1.09,Ideal,G,SI2,61.2,57.0,4586,6.63,6.68,4.07
9356,1.09,Ideal,G,SI2,62.1,56.0,4586,6.59,6.66,4.12
9357,1.16,Very Good,I,SI1,62.9,58.0,4586,6.64,6.69,4.19
9358,1.0,Good,F,SI1,63.6,62.0,4586,6.3,6.24,3.99
9359,0.32,Ideal,D,SI1,61.3,55.0,589,4.39,4.42,2.7
9360,0.32,Very Good,D,SI1,62.8,56.0,589,4.37,4.42,2.76
9361,0.32,Premium,D,SI1,61.5,59.0,589,4.39,4.42,2.71
9362,0.32,Ideal,D,SI1,61.3,57.0,589,4.37,4.41,2.69
9363,0.32,Ideal,D,SI1,61.4,57.0,589,4.41,4.42,2.71
9364,0.32,Good,D,SI1,63.1,57.0,589,4.37,4.38,2.76
9365,0.32,Good,D,SI1,63.1,56.0,589,4.34,4.38,2.75
9366,0.32,Good,D,SI1,63.7,55.0,589,4.35,4.38,2.78
9367,0.32,Ideal,D,SI1,62.7,54.0,589,4.37,4.4,2.75
9368,0.32,Very Good,D,SI1,58.3,58.0,589,4.49,4.54,2.63
9369,0.32,Very Good,D,SI1,62.8,56.0,589,4.34,4.35,2.73
9370,0.32,Premium,D,SI1,61.3,60.0,589,4.41,4.43,2.71
9371,0.32,Premium,D,SI1,60.8,58.0,589,4.41,4.44,2.69
9372,0.32,Ideal,D,SI1,61.9,57.0,589,4.36,4.4,2.71
9373,0.32,Ideal,I,VVS1,62.5,55.0,589,4.37,4.4,2.74
9374,0.32,Premium,D,SI1,60.2,58.0,589,4.4,4.43,2.66
9375,0.32,Premium,D,SI1,60.4,58.0,589,4.44,4.47,2.69
9376,0.32,Very Good,I,VVS1,63.0,58.0,589,4.32,4.38,2.74
9377,0.32,Ideal,D,SI1,62.0,57.0,589,4.38,4.42,2.73
9378,0.32,Ideal,I,VVS1,61.7,55.0,589,4.39,4.4,2.71
9379,0.36,Premium,G,VS2,62.5,58.0,589,4.51,4.55,2.83
9380,0.32,Good,D,SI1,63.5,55.0,589,4.31,4.35,2.75
9381,0.32,Ideal,D,SI1,62.0,55.0,589,4.37,4.47,2.74
9382,0.32,Very Good,D,SI1,58.9,60.0,589,4.47,4.49,2.64
9383,0.32,Ideal,D,SI1,61.5,56.0,589,4.39,4.42,2.71
9384,0.32,Good,D,SI1,63.6,56.0,589,4.34,4.37,2.77
9385,0.32,Good,D,SI1,63.3,57.0,589,4.37,4.38,2.77
9386,0.32,Good,D,SI1,63.8,56.0,589,4.33,4.35,2.77
9387,0.32,Ideal,D,SI1,62.5,54.0,589,4.39,4.41,2.75
9388,0.32,Good,D,SI1,63.2,54.0,589,4.36,4.38,2.76
9389,1.0,Premium,F,SI1,61.4,60.0,4586,6.38,6.35,3.91
9390,0.9,Premium,D,VS2,63.0,62.0,4586,6.13,6.06,3.84
9391,1.17,Good,I,SI1,60.0,64.0,4586,6.91,6.83,4.12
9392,1.0,Good,F,SI1,64.1,60.0,4586,6.25,6.19,3.99
9393,1.0,Fair,F,SI1,64.8,58.0,4586,6.26,6.21,4.04
9394,1.03,Ideal,F,SI2,60.5,58.0,4586,6.55,6.49,3.94
9395,1.26,Premium,H,SI2,62.0,56.0,4586,6.92,6.88,4.28
9396,1.0,Very Good,F,SI1,58.1,63.0,4586,6.45,6.36,3.72
9397,1.03,Premium,F,SI2,60.7,60.0,4586,6.52,6.47,3.94
9398,1.03,Premium,F,SI2,61.4,57.0,4586,6.6,6.53,4.03
9399,1.05,Ideal,H,SI2,61.9,56.0,4586,6.56,6.49,4.04
9400,1.03,Premium,F,SI2,62.4,59.0,4586,6.45,6.38,4.0
9401,1.0,Good,F,SI1,63.8,58.0,4586,6.28,6.22,3.99
9402,1.0,Premium,F,SI1,62.2,58.0,4586,6.39,6.35,3.96
9403,0.91,Very Good,D,SI1,63.1,59.0,4586,6.14,6.1,3.86
9404,1.03,Premium,F,SI2,61.6,58.0,4586,6.46,6.43,3.97
9405,1.0,Premium,F,SI1,62.9,57.0,4586,6.37,6.32,3.99
9406,0.92,Ideal,I,VS1,62.3,55.0,4587,6.24,6.28,3.9
9407,0.92,Ideal,H,SI1,61.6,56.0,4587,6.21,6.25,3.84
9408,0.9,Very Good,H,VS2,62.3,59.0,4588,6.13,6.17,3.83
9409,1.01,Very Good,J,VS1,59.5,59.0,4588,6.54,6.6,3.91
9410,1.01,Very Good,D,SI2,62.2,60.0,4588,6.4,6.43,3.99
9411,1.01,Very Good,G,SI1,62.9,61.0,4588,6.36,6.4,4.01
9412,1.01,Good,D,SI2,63.9,57.0,4588,6.29,6.36,4.04
9413,1.01,Good,G,SI1,63.6,57.0,4588,6.33,6.37,4.04
9414,1.01,Very Good,D,SI2,58.3,59.0,4588,6.63,6.67,3.88
9415,1.01,Very Good,G,SI1,62.9,54.0,4588,6.41,6.47,4.05
9416,1.01,Premium,G,SI1,62.5,60.0,4588,6.34,6.39,3.98
9417,1.01,Good,G,SI1,63.5,60.0,4588,6.3,6.33,4.01
9418,1.01,Very Good,G,SI1,59.6,61.0,4588,6.47,6.52,3.87
9419,1.01,Good,G,SI1,63.4,58.0,4588,6.28,6.33,4.0
9420,1.01,Very Good,D,SI2,60.3,57.0,4588,6.51,6.56,3.94
9421,1.01,Good,G,SI1,63.9,57.0,4588,6.3,6.37,4.05
9422,1.01,Ideal,G,SI1,61.8,57.0,4588,6.41,6.46,3.98
9423,1.01,Very Good,D,SI2,61.8,60.0,4588,6.37,6.41,3.95
9424,1.01,Very Good,D,SI2,62.8,59.0,4588,6.34,6.44,4.01
9425,1.28,Premium,H,SI2,62.4,56.0,4588,6.97,6.89,4.34
9426,0.91,Very Good,G,VS1,60.9,54.0,4590,6.27,6.38,3.85
9427,1.2,Very Good,J,VS2,62.5,57.0,4590,6.72,6.79,4.22
9428,1.05,Ideal,F,SI2,60.9,56.0,4591,6.56,6.64,4.02
9429,1.02,Ideal,E,SI1,61.1,56.0,4591,6.45,6.51,3.96
9430,1.09,Very Good,G,SI2,62.1,57.0,4591,6.58,6.63,4.1
9431,1.06,Ideal,I,SI2,62.7,58.0,4591,6.48,6.5,4.07
9432,1.14,Ideal,F,SI2,61.7,56.0,4591,6.71,6.67,4.13
9433,1.19,Premium,I,VS2,59.3,59.0,4591,6.98,6.88,4.11
9434,1.0,Good,H,SI2,57.9,62.0,4592,6.53,6.49,3.77
9435,1.0,Premium,I,SI1,59.6,58.0,4592,6.55,6.5,3.89
9436,1.0,Good,H,VVS2,59.5,64.0,4592,6.44,6.41,3.82
9437,0.9,Very Good,H,VVS2,63.7,57.0,4592,6.09,6.02,3.86
9438,0.9,Very Good,H,VS1,62.3,59.0,4592,6.12,6.17,3.83
9439,1.01,Premium,I,VS2,62.5,58.0,4592,6.39,6.44,4.01
9440,0.9,Ideal,H,VS1,61.6,56.0,4592,6.17,6.13,3.79
9441,0.83,Ideal,F,VS1,62.3,56.4,4592,5.97,6.02,3.73
9442,1.0,Ideal,D,SI1,63.0,56.0,4592,6.33,6.28,3.97
9443,0.9,Ideal,F,SI2,61.8,56.0,4593,6.18,6.21,3.83
9444,0.9,Ideal,F,SI2,,57.0,4593,6.13,6.18,3.81
9445,0.9,Ideal,F,SI2,62.4,55.0,4593,6.17,6.2,3.86
9446,1.02,Very Good,F,SI1,63.0,58.0,4594,6.36,6.4,4.02
9447,1.02,Good,F,SI1,63.5,57.0,4594,6.35,6.4,4.05
9448,1.0,Very Good,D,SI2,62.8,58.0,4595,6.29,6.39,3.98
9449,0.9,Very Good,I,IF,62.6,59.0,4596,6.12,6.15,3.84
9450,0.76,Ideal,F,IF,59.6,58.0,4596,5.95,5.96,3.55
9451,1.0,Good,H,SI1,63.8,53.0,4596,6.39,6.27,4.04
9452,1.14,Premium,I,SI1,60.4,60.0,4596,6.78,6.73,4.08
9453,1.2,Ideal,I,SI2,63.0,57.0,4596,6.77,6.7,4.24
9454,1.07,Premium,F,SI1,61.7,58.0,4597,6.58,6.62,4.07
9455,0.9,Very Good,E,VS2,63.8,55.0,4598,6.11,6.18,3.92
9456,1.09,Very Good,D,SI2,62.2,59.0,4598,6.46,6.49,4.03
9457,1.38,Good,J,SI2,63.7,58.0,4598,7.06,7.01,4.48
9458,1.05,Premium,G,SI2,62.6,62.0,4598,6.49,6.45,4.05
9459,0.92,Premium,E,VS2,61.2,62.0,4600,6.27,6.22,3.82
9460,0.9,Very Good,G,VS2,62.5,57.0,4600,6.12,6.14,3.83
9461,1.51,Very Good,J,I1,63.3,57.0,4600,7.31,7.23,4.6
9462,1.11,Ideal,H,SI2,60.9,56.0,4600,6.71,6.73,4.09
9463,1.01,Fair,E,SI2,57.1,59.0,4600,6.65,6.69,3.81
9464,0.9,Good,D,VS2,63.5,61.0,4601,6.09,6.16,3.89
9465,0.9,Very Good,G,VVS1,62.3,58.0,4601,6.14,6.21,3.85
9466,1.04,Premium,I,SI1,60.7,59.0,4601,6.6,6.57,4.0
9467,1.07,Ideal,J,VS2,61.6,56.3,4602,6.55,6.59,4.04
9468,1.07,Good,J,VS2,61.7,57.7,4602,6.55,6.58,4.05
9469,1.0,Ideal,I,SI1,,55.0,4602,,6.44,3.97
9470,1.06,Ideal,H,SI1,60.8,54.0,4602,6.64,6.61,4.03
9471,1.2,Very Good,H,SI1,61.4,63.0,4603,6.76,6.72,4.14
9472,1.03,Premium,H,SI1,61.1,59.0,4603,6.56,6.5,3.99
9473,1.03,Ideal,H,SI1,62.3,56.0,4603,6.48,6.45,4.03
9474,1.03,Premium,H,SI1,60.0,60.0,4603,6.41,6.4,4.02
9475,1.02,Very Good,H,SI1,62.6,59.0,4604,6.38,6.43,4.01
9476,1.02,Premium,H,SI1,61.9,58.0,4604,6.43,6.47,3.99
9477,1.02,Good,H,SI1,63.5,58.0,4604,6.36,6.39,4.05
9478,1.05,Ideal,H,SI2,61.8,58.0,4604,6.52,6.55,4.04
9479,1.07,Ideal,H,SI2,61.0,55.0,4604,6.62,6.65,4.05
9480,1.01,Ideal,E,SI2,59.6,60.0,4604,6.52,6.6,3.91
9481,1.02,Ideal,H,VS2,62.3,54.0,4604,6.48,6.39,4.01
9482,1.02,Very Good,H,VS2,60.0,63.0,4604,6.54,6.49,3.91
9483,1.02,Very Good,H,VS2,63.3,55.0,4604,6.4,6.33,4.03
9484,1.01,Premium,G,SI1,62.8,59.0,4605,6.43,6.34,4.01
9485,0.91,Very Good,F,VS2,60.8,57.0,4606,6.24,6.25,3.8
9486,1.01,Very Good,D,SI2,62.7,58.0,4606,6.31,6.39,3.98
9487,1.01,Good,D,SI2,64.5,58.0,4606,6.18,6.26,4.01
9488,1.11,Good,H,SI1,64.2,58.0,4606,6.53,6.47,4.17
9489,1.1,Very Good,E,SI2,60.1,62.0,4607,6.65,6.69,4.01
9490,1.05,Very Good,H,SI1,59.5,58.0,4608,6.61,6.69,3.96
9491,1.05,Good,H,SI1,63.1,60.0,4608,6.42,6.49,4.07
9492,1.05,Premium,H,SI1,61.9,58.0,4608,6.45,6.5,4.01
9493,1.05,Ideal,G,SI2,61.8,57.0,4608,6.51,6.57,4.04
9494,1.0,Good,F,SI1,58.1,64.0,4608,6.56,6.6,3.82
9495,1.01,Good,E,SI1,64.7,57.0,4608,6.22,6.29,4.05
9496,1.07,Very Good,E,SI2,60.5,61.0,4609,6.55,6.61,3.98
9497,0.91,Ideal,I,VVS1,60.0,57.0,4609,6.29,6.31,3.83
9498,1.01,Good,H,SI1,63.7,56.0,4610,6.34,6.33,4.08
9499,1.13,Premium,I,VS2,62.0,58.0,4611,6.64,6.69,4.13
9500,0.93,Good,E,SI1,63.1,57.0,4611,6.17,6.19,3.9
9501,0.91,Good,E,SI1,63.6,57.0,4611,6.13,6.1,3.89
9502,1.03,Ideal,H,SI2,61.6,54.0,4611,6.51,6.55,4.02
9503,1.09,Ideal,J,SI1,60.7,58.0,4611,6.64,6.68,4.04
9504,1.2,Premium,J,VS2,61.8,59.0,4611,6.84,6.76,4.2
9505,1.16,Fair,G,SI1,65.9,55.0,4612,6.54,6.51,4.3
9506,0.9,Premium,D,SI1,62.2,60.0,4612,6.14,6.08,3.8
9507,1.01,Ideal,I,SI1,60.2,59.0,4612,6.49,6.54,3.92
9508,0.9,Premium,D,SI1,62.2,58.0,4612,6.18,6.11,3.82
